Rank;Country or Area;Subgroup;Year;Source;Unit;Value;Value Footnotes
1759;Swaziland;Female;2000;UNESCO_UIS Database_Sep2007;Percent;4;
1760;Swaziland;Female;1999;UNESCO_UIS Database_Sep2007;Percent;4;
1761;Swaziland;Male;2005;UNESCO_UIS Database_Sep2007;Percent;4;
1762;Swaziland;Male;2004;UNESCO_UIS Database_Sep2007;Percent;5;
1763;Swaziland;Male;2003;UNESCO_UIS Database_Sep2007;Percent;4;3
1764;Swaziland;Male;2002;UNESCO_UIS Database_Sep2007;Percent;4;
1765;Swaziland;Male;2000;UNESCO_UIS Database_Sep2007;Percent;5;
1766;Swaziland;Male;1999;UNESCO_UIS Database_Sep2007;Percent;5;
1767;Sweden;Female;2005;UNESCO_UIS Database_Sep2007;Percent;100;
1768;Sweden;Female;2004;UNESCO_UIS Database_Sep2007;Percent;102;
1769;Sweden;Female;2003;UNESCO_UIS Database_Sep2007;Percent;100;
1770;Sweden;Female;2002;UNESCO_UIS Database_Sep2007;Percent;92;
1771;Sweden;Female;2001;UNESCO_UIS Database_Sep2007;Percent;85;
1772;Sweden;Female;2000;UNESCO_UIS Database_Sep2007;Percent;80;
1773;Sweden;Female;1999;UNESCO_UIS Database_Sep2007;Percent;75;
1774;Sweden;Male;2005;UNESCO_UIS Database_Sep2007;Percent;64;
1775;Sweden;Male;2004;UNESCO_UIS Database_Sep2007;Percent;66;
1776;Sweden;Male;2003;UNESCO_UIS Database_Sep2007;Percent;65;
1777;Sweden;Male;2002;UNESCO_UIS Database_Sep2007;Percent;60;
1778;Sweden;Male;2001;UNESCO_UIS Database_Sep2007;Percent;56;
1779;Sweden;Male;2000;UNESCO_UIS Database_Sep2007;Percent;55;
1780;Sweden;Male;1999;UNESCO_UIS Database_Sep2007;Percent;53;
1781;Switzerland;Female;2005;UNESCO_UIS Database_Sep2007;Percent;43;
1782;Switzerland;Female;2004;UNESCO_UIS Database_Sep2007;Percent;42;
1783;Switzerland;Female;2003;UNESCO_UIS Database_Sep2007;Percent;39;
1784;Switzerland;Female;2002;UNESCO_UIS Database_Sep2007;Percent;35;
1785;Switzerland;Female;2001;UNESCO_UIS Database_Sep2007;Percent;33;
1786;Switzerland;Female;2000;UNESCO_UIS Database_Sep2007;Percent;32;
1787;Switzerland;Female;1999;UNESCO_UIS Database_Sep2007;Percent;31;
1788;Switzerland;Male;2005;UNESCO_UIS Database_Sep2007;Percent;52;
1789;Switzerland;Male;2004;UNESCO_UIS Database_Sep2007;Percent;52;
1790;Switzerland;Male;2003;UNESCO_UIS Database_Sep2007;Percent;51;
1791;Switzerland;Male;2002;UNESCO_UIS Database_Sep2007;Percent;48;
1792;Switzerland;Male;2001;UNESCO_UIS Database_Sep2007;Percent;46;
1793;Switzerland;Male;2000;UNESCO_UIS Database_Sep2007;Percent;44;
1794;Switzerland;Male;1999;UNESCO_UIS Database_Sep2007;Percent;44;
1795;Tajikistan;Female;2005;UNESCO_UIS Database_Sep2007;Percent;9;
1796;Tajikistan;Female;2004;UNESCO_UIS Database_Sep2007;Percent;8;
1797;Tajikistan;Female;2003;UNESCO_UIS Database_Sep2007;Percent;8;
1798;Tajikistan;Female;2002;UNESCO_UIS Database_Sep2007;Percent;7;
1799;Tajikistan;Female;2001;UNESCO_UIS Database_Sep2007;Percent;6;
1800;Tajikistan;Female;2000;UNESCO_UIS Database_Sep2007;Percent;7;
1801;Tajikistan;Female;1999;UNESCO_UIS Database_Sep2007;Percent;7;
1802;Tajikistan;Male;2005;UNESCO_UIS Database_Sep2007;Percent;26;
1803;Tajikistan;Male;2004;UNESCO_UIS Database_Sep2007;Percent;25;
1804;Tajikistan;Male;2003;UNESCO_UIS Database_Sep2007;Percent;23;
1805;Tajikistan;Male;2002;UNESCO_UIS Database_Sep2007;Percent;21;
1806;Tajikistan;Male;2001;UNESCO_UIS Database_Sep2007;Percent;20;
1807;Tajikistan;Male;2000;UNESCO_UIS Database_Sep2007;Percent;21;
1808;Tajikistan;Male;1999;UNESCO_UIS Database_Sep2007;Percent;20;
1809;Tanzania;Female;2005;UNESCO_UIS Database_Sep2007;Percent;1;3
1810;Tanzania;Female;2004;UNESCO_UIS Database_Sep2007;Percent;1;
1811;Tanzania;Female;2003;UNESCO_UIS Database_Sep2007;Percent;1;
1812;Tanzania;Female;2002;UNESCO_UIS Database_Sep2007;Percent;-;2
1813;Tanzania;Female;2001;UNESCO_UIS Database_Sep2007;Percent;-;1
1814;Tanzania;Female;1999;UNESCO_UIS Database_Sep2007;Percent;-;1
1815;Tanzania;Male;2005;UNESCO_UIS Database_Sep2007;Percent;2;3
1816;Tanzania;Male;2004;UNESCO_UIS Database_Sep2007;Percent;2;
1817;Tanzania;Male;2003;UNESCO_UIS Database_Sep2007;Percent;1;
1818;Tanzania;Male;2002;UNESCO_UIS Database_Sep2007;Percent;1;3
1819;Tanzania;Male;2001;UNESCO_UIS Database_Sep2007;Percent;1;
1820;Tanzania;Male;1999;UNESCO_UIS Database_Sep2007;Percent;1;
1821;Thailand;Female;2005;UNESCO_UIS Database_Sep2007;Percent;45;
1822;Thailand;Female;2004;UNESCO_UIS Database_Sep2007;Percent;44;
1823;Thailand;Female;2003;UNESCO_UIS Database_Sep2007;Percent;43;3
1824;Thailand;Female;2002;UNESCO_UIS Database_Sep2007;Percent;41;
1825;Thailand;Female;2001;UNESCO_UIS Database_Sep2007;Percent;40;
1826;Thailand;Female;2000;UNESCO_UIS Database_Sep2007;Percent;37;
1827;Thailand;Female;1999;UNESCO_UIS Database_Sep2007;Percent;35;
1828;Thailand;Male;2005;UNESCO_UIS Database_Sep2007;Percent;41;
1829;Thailand;Male;2004;UNESCO_UIS Database_Sep2007;Percent;38;
1830;Thailand;Male;2003;UNESCO_UIS Database_Sep2007;Percent;37;3
1831;Thailand;Male;2002;UNESCO_UIS Database_Sep2007;Percent;37;
1832;Thailand;Male;2001;UNESCO_UIS Database_Sep2007;Percent;36;
1833;Thailand;Male;2000;UNESCO_UIS Database_Sep2007;Percent;31;
1834;Thailand;Male;1999;UNESCO_UIS Database_Sep2007;Percent;30;
1835;Timor Leste;Female;2002;UNESCO_UIS Database_Sep2007;Percent;12;4
1836;Timor Leste;Male;2002;UNESCO_UIS Database_Sep2007;Percent;8;4
1837;Togo;Female;2001;UNESCO_UIS Database_Sep2007;Percent;1;3
1838;Togo;Female;2000;UNESCO_UIS Database_Sep2007;Percent;1;
1839;Togo;Female;1999;UNESCO_UIS Database_Sep2007;Percent;1;
1840;Togo;Male;2001;UNESCO_UIS Database_Sep2007;Percent;6;3
1841;Togo;Male;2000;UNESCO_UIS Database_Sep2007;Percent;5;
1842;Togo;Male;1999;UNESCO_UIS Database_Sep2007;Percent;5;
1843;Tokelau;Female;2005;UNESCO_UIS Database_Sep2007;Percent;…;5
1844;Tokelau;Female;2004;UNESCO_UIS Database_Sep2007;Percent;…;5
1845;Tokelau;Female;2003;UNESCO_UIS Database_Sep2007;Percent;…;5
1846;Tokelau;Female;2002;UNESCO_UIS Database_Sep2007;Percent;…;5
1847;Tokelau;Female;2001;UNESCO_UIS Database_Sep2007;Percent;…;5
1848;Tokelau;Female;2000;UNESCO_UIS Database_Sep2007;Percent;…;5
1849;Tokelau;Female;1999;UNESCO_UIS Database_Sep2007;Percent;…;5
1850;Tokelau;Male;2005;UNESCO_UIS Database_Sep2007;Percent;…;5
1851;Tokelau;Male;2004;UNESCO_UIS Database_Sep2007;Percent;…;5
1852;Tokelau;Male;2003;UNESCO_UIS Database_Sep2007;Percent;…;5
1853;Tokelau;Male;2002;UNESCO_UIS Database_Sep2007;Percent;…;5
1854;Tokelau;Male;2001;UNESCO_UIS Database_Sep2007;Percent;…;5
1855;Tokelau;Male;2000;UNESCO_UIS Database_Sep2007;Percent;…;5
1856;Tokelau;Male;1999;UNESCO_UIS Database_Sep2007;Percent;…;5
1857;Tonga;Female;2004;UNESCO_UIS Database_Sep2007;Percent;8;3
1858;Tonga;Female;2003;UNESCO_UIS Database_Sep2007;Percent;8;
1859;Tonga;Female;2002;UNESCO_UIS Database_Sep2007;Percent;7;3
1860;Tonga;Female;2001;UNESCO_UIS Database_Sep2007;Percent;5;3
1861;Tonga;Female;2000;UNESCO_UIS Database_Sep2007;Percent;6;3
1862;Tonga;Female;1999;UNESCO_UIS Database_Sep2007;Percent;4;
1863;Tonga;Male;2004;UNESCO_UIS Database_Sep2007;Percent;5;3
1864;Tonga;Male;2003;UNESCO_UIS Database_Sep2007;Percent;5;
1865;Tonga;Male;2002;UNESCO_UIS Database_Sep2007;Percent;4;3
1866;Tonga;Male;2001;UNESCO_UIS Database_Sep2007;Percent;3;3
1867;Tonga;Male;2000;UNESCO_UIS Database_Sep2007;Percent;4;3
1868;Tonga;Male;1999;UNESCO_UIS Database_Sep2007;Percent;3;
1869;Trinidad and Tobago;Female;2005;UNESCO_UIS Database_Sep2007;Percent;14;3
1870;Trinidad and Tobago;Female;2004;UNESCO_UIS Database_Sep2007;Percent;13;
1871;Trinidad and Tobago;Female;2003;UNESCO_UIS Database_Sep2007;Percent;11;
1872;Trinidad and Tobago;Female;2002;UNESCO_UIS Database_Sep2007;Percent;8;
1873;Trinidad and Tobago;Female;2001;UNESCO_UIS Database_Sep2007;Percent;8;
1874;Trinidad and Tobago;Female;2000;UNESCO_UIS Database_Sep2007;Percent;7;
1875;Trinidad and Tobago;Female;1999;UNESCO_UIS Database_Sep2007;Percent;7;
1876;Trinidad and Tobago;Male;2005;UNESCO_UIS Database_Sep2007;Percent;11;3
1877;Trinidad and Tobago;Male;2004;UNESCO_UIS Database_Sep2007;Percent;11;
1878;Trinidad and Tobago;Male;2003;UNESCO_UIS Database_Sep2007;Percent;7;
1879;Trinidad and Tobago;Male;2002;UNESCO_UIS Database_Sep2007;Percent;6;
1880;Trinidad and Tobago;Male;2001;UNESCO_UIS Database_Sep2007;Percent;5;
1881;Trinidad and Tobago;Male;2000;UNESCO_UIS Database_Sep2007;Percent;5;
1882;Trinidad and Tobago;Male;1999;UNESCO_UIS Database_Sep2007;Percent;5;
1883;Tunisia;Female;2005;UNESCO_UIS Database_Sep2007;Percent;35;
1884;Tunisia;Female;2004;UNESCO_UIS Database_Sep2007;Percent;33;
1885;Tunisia;Female;2003;UNESCO_UIS Database_Sep2007;Percent;29;
1886;Tunisia;Female;2002;UNESCO_UIS Database_Sep2007;Percent;25;
1887;Tunisia;Female;2001;UNESCO_UIS Database_Sep2007;Percent;21;3
1888;Tunisia;Female;1999;UNESCO_UIS Database_Sep2007;Percent;17;3
1889;Tunisia;Male;2005;UNESCO_UIS Database_Sep2007;Percent;25;
1890;Tunisia;Male;2004;UNESCO_UIS Database_Sep2007;Percent;24;
1891;Tunisia;Male;2003;UNESCO_UIS Database_Sep2007;Percent;23;
1892;Tunisia;Male;2002;UNESCO_UIS Database_Sep2007;Percent;21;
1893;Tunisia;Male;2001;UNESCO_UIS Database_Sep2007;Percent;22;3
1894;Tunisia;Male;1999;UNESCO_UIS Database_Sep2007;Percent;17;3
1895;Turkey;Female;2005;UNESCO_UIS Database_Sep2007;Percent;26;
1896;Turkey;Female;2004;UNESCO_UIS Database_Sep2007;Percent;24;
1897;Turkey;Female;2003;UNESCO_UIS Database_Sep2007;Percent;24;
1898;Turkey;Female;2002;UNESCO_UIS Database_Sep2007;Percent;21;
1899;Turkey;Female;2001;UNESCO_UIS Database_Sep2007;Percent;19;
1900;Turkey;Female;2000;UNESCO_UIS Database_Sep2007;Percent;19;3
1901;Turkey;Female;1999;UNESCO_UIS Database_Sep2007;Percent;17;
1902;Turkey;Male;2005;UNESCO_UIS Database_Sep2007;Percent;36;
1903;Turkey;Male;2004;UNESCO_UIS Database_Sep2007;Percent;34;
1904;Turkey;Male;2003;UNESCO_UIS Database_Sep2007;Percent;32;
1905;Turkey;Male;2002;UNESCO_UIS Database_Sep2007;Percent;28;
1906;Turkey;Male;2001;UNESCO_UIS Database_Sep2007;Percent;27;
1907;Turkey;Male;2000;UNESCO_UIS Database_Sep2007;Percent;27;3
1908;Turkey;Male;1999;UNESCO_UIS Database_Sep2007;Percent;25;
1909;Turks and Caicos Islands;Female;2005;UNESCO_UIS Database_Sep2007;Percent;…;5
1910;Turks and Caicos Islands;Female;2004;UNESCO_UIS Database_Sep2007;Percent;…;5
1911;Turks and Caicos Islands;Female;2003;UNESCO_UIS Database_Sep2007;Percent;…;5
1912;Turks and Caicos Islands;Female;2002;UNESCO_UIS Database_Sep2007;Percent;…;5
1913;Turks and Caicos Islands;Female;2001;UNESCO_UIS Database_Sep2007;Percent;…;5
1914;Turks and Caicos Islands;Female;2000;UNESCO_UIS Database_Sep2007;Percent;…;5
1915;Turks and Caicos Islands;Female;1999;UNESCO_UIS Database_Sep2007;Percent;…;5
1916;Turks and Caicos Islands;Male;2005;UNESCO_UIS Database_Sep2007;Percent;…;5
1917;Turks and Caicos Islands;Male;2004;UNESCO_UIS Database_Sep2007;Percent;…;5
1918;Turks and Caicos Islands;Male;2003;UNESCO_UIS Database_Sep2007;Percent;…;5
1919;Turks and Caicos Islands;Male;2002;UNESCO_UIS Database_Sep2007;Percent;…;5
1920;Turks and Caicos Islands;Male;2001;UNESCO_UIS Database_Sep2007;Percent;…;5
1921;Turks and Caicos Islands;Male;2000;UNESCO_UIS Database_Sep2007;Percent;…;5
1922;Turks and Caicos Islands;Male;1999;UNESCO_UIS Database_Sep2007;Percent;…;5
1923;Tuvalu;Female;2005;UNESCO_UIS Database_Sep2007;Percent;…;5
1924;Tuvalu;Female;2004;UNESCO_UIS Database_Sep2007;Percent;…;5
1925;Tuvalu;Female;2003;UNESCO_UIS Database_Sep2007;Percent;…;5
1926;Tuvalu;Female;2002;UNESCO_UIS Database_Sep2007;Percent;…;5
1927;Tuvalu;Female;2001;UNESCO_UIS Database_Sep2007;Percent;…;5
1928;Tuvalu;Female;2000;UNESCO_UIS Database_Sep2007;Percent;…;5
1929;Tuvalu;Female;1999;UNESCO_UIS Database_Sep2007;Percent;…;5
1930;Tuvalu;Male;2005;UNESCO_UIS Database_Sep2007;Percent;…;5
1931;Tuvalu;Male;2004;UNESCO_UIS Database_Sep2007;Percent;…;5
1932;Tuvalu;Male;2003;UNESCO_UIS Database_Sep2007;Percent;…;5
1933;Tuvalu;Male;2002;UNESCO_UIS Database_Sep2007;Percent;…;5
1934;Tuvalu;Male;2001;UNESCO_UIS Database_Sep2007;Percent;…;5
1935;Tuvalu;Male;2000;UNESCO_UIS Database_Sep2007;Percent;…;5
1936;Tuvalu;Male;1999;UNESCO_UIS Database_Sep2007;Percent;…;5
1937;Uganda;Female;2004;UNESCO_UIS Database_Sep2007;Percent;3;
1938;Uganda;Female;2003;UNESCO_UIS Database_Sep2007;Percent;2;3
1939;Uganda;Female;2002;UNESCO_UIS Database_Sep2007;Percent;2;3
1940;Uganda;Female;2001;UNESCO_UIS Database_Sep2007;Percent;2;
1941;Uganda;Female;2000;UNESCO_UIS Database_Sep2007;Percent;2;
1942;Uganda;Female;1999;UNESCO_UIS Database_Sep2007;Percent;1;3
1943;Uganda;Male;2004;UNESCO_UIS Database_Sep2007;Percent;4;
1944;Uganda;Male;2003;UNESCO_UIS Database_Sep2007;Percent;4;3
1945;Uganda;Male;2002;UNESCO_UIS Database_Sep2007;Percent;4;3
1946;Uganda;Male;2001;UNESCO_UIS Database_Sep2007;Percent;4;
1947;Uganda;Male;2000;UNESCO_UIS Database_Sep2007;Percent;3;
1948;Uganda;Male;1999;UNESCO_UIS Database_Sep2007;Percent;2;3
1949;Ukraine;Female;2005;UNESCO_UIS Database_Sep2007;Percent;75;
1950;Ukraine;Female;2004;UNESCO_UIS Database_Sep2007;Percent;71;4
1951;Ukraine;Female;2003;UNESCO_UIS Database_Sep2007;Percent;67;4
1952;Ukraine;Female;2002;UNESCO_UIS Database_Sep2007;Percent;62;4
1953;Ukraine;Female;2001;UNESCO_UIS Database_Sep2007;Percent;57;
1954;Ukraine;Female;2000;UNESCO_UIS Database_Sep2007;Percent;53;
1955;Ukraine;Female;1999;UNESCO_UIS Database_Sep2007;Percent;51;
1956;Ukraine;Male;2005;UNESCO_UIS Database_Sep2007;Percent;63;
1957;Ukraine;Male;2004;UNESCO_UIS Database_Sep2007;Percent;60;4
1958;Ukraine;Male;2003;UNESCO_UIS Database_Sep2007;Percent;56;4
1959;Ukraine;Male;2002;UNESCO_UIS Database_Sep2007;Percent;53;4
1960;Ukraine;Male;2001;UNESCO_UIS Database_Sep2007;Percent;50;
1961;Ukraine;Male;2000;UNESCO_UIS Database_Sep2007;Percent;47;
1962;Ukraine;Male;1999;UNESCO_UIS Database_Sep2007;Percent;44;
1963;United Arab Emirates;Female;2003;UNESCO_UIS Database_Sep2007;Percent;39;3
1964;United Arab Emirates;Female;2002;UNESCO_UIS Database_Sep2007;Percent;40;3
1965;United Arab Emirates;Female;2001;UNESCO_UIS Database_Sep2007;Percent;40;3
1966;United Arab Emirates;Female;2000;UNESCO_UIS Database_Sep2007;Percent;33;3
1967;United Arab Emirates;Female;1999;UNESCO_UIS Database_Sep2007;Percent;31;3
1968;United Arab Emirates;Male;2003;UNESCO_UIS Database_Sep2007;Percent;12;3
1969;United Arab Emirates;Male;2002;UNESCO_UIS Database_Sep2007;Percent;13;3
1970;United Arab Emirates;Male;2001;UNESCO_UIS Database_Sep2007;Percent;13;3
1971;United Arab Emirates;Male;2000;UNESCO_UIS Database_Sep2007;Percent;10;3
1972;United Arab Emirates;Male;1999;UNESCO_UIS Database_Sep2007;Percent;10;3
1973;United Kingdom;Female;2005;UNESCO_UIS Database_Sep2007;Percent;70;
1974;United Kingdom;Female;2004;UNESCO_UIS Database_Sep2007;Percent;70;
1975;United Kingdom;Female;2003;UNESCO_UIS Database_Sep2007;Percent;71;
1976;United Kingdom;Female;2002;UNESCO_UIS Database_Sep2007;Percent;70;
1977;United Kingdom;Female;2001;UNESCO_UIS Database_Sep2007;Percent;65;
1978;United Kingdom;Female;2000;UNESCO_UIS Database_Sep2007;Percent;63;
1979;United Kingdom;Female;1999;UNESCO_UIS Database_Sep2007;Percent;64;
1980;United Kingdom;Male;2005;UNESCO_UIS Database_Sep2007;Percent;50;
1981;United Kingdom;Male;2004;UNESCO_UIS Database_Sep2007;Percent;51;
1982;United Kingdom;Male;2003;UNESCO_UIS Database_Sep2007;Percent;55;
1983;United Kingdom;Male;2002;UNESCO_UIS Database_Sep2007;Percent;56;
1984;United Kingdom;Male;2001;UNESCO_UIS Database_Sep2007;Percent;53;
1985;United Kingdom;Male;2000;UNESCO_UIS Database_Sep2007;Percent;53;
1986;United Kingdom;Male;1999;UNESCO_UIS Database_Sep2007;Percent;56;
1987;United States of America;Female;2005;UNESCO_UIS Database_Sep2007;Percent;97;
1988;United States of America;Female;2004;UNESCO_UIS Database_Sep2007;Percent;96;
1989;United States of America;Female;2003;UNESCO_UIS Database_Sep2007;Percent;96;
1990;United States of America;Female;2002;UNESCO_UIS Database_Sep2007;Percent;93;
1991;United States of America;Female;2001;UNESCO_UIS Database_Sep2007;Percent;80;
1992;United States of America;Female;2000;UNESCO_UIS Database_Sep2007;Percent;79;
1993;United States of America;Female;1999;UNESCO_UIS Database_Sep2007;Percent;83;3
1994;United States of America;Male;2005;UNESCO_UIS Database_Sep2007;Percent;69;
1995;United States of America;Male;2004;UNESCO_UIS Database_Sep2007;Percent;69;
1996;United States of America;Male;2003;UNESCO_UIS Database_Sep2007;Percent;70;
1997;United States of America;Male;2002;UNESCO_UIS Database_Sep2007;Percent;69;
1998;United States of America;Male;2001;UNESCO_UIS Database_Sep2007;Percent;60;
1999;United States of America;Male;2000;UNESCO_UIS Database_Sep2007;Percent;60;
2000;United States of America;Male;1999;UNESCO_UIS Database_Sep2007;Percent;63;3
2001;Uruguay;Female;2004;UNESCO_UIS Database_Sep2007;Percent;55;3
2002;Uruguay;Female;2003;UNESCO_UIS Database_Sep2007;Percent;53;3
2003;Uruguay;Female;2002;UNESCO_UIS Database_Sep2007;Percent;50;3
2004;Uruguay;Female;2001;UNESCO_UIS Database_Sep2007;Percent;48;3
2005;Uruguay;Female;2000;UNESCO_UIS Database_Sep2007;Percent;48;3
2006;Uruguay;Female;1999;UNESCO_UIS Database_Sep2007;Percent;44;3
2007;Uruguay;Male;2004;UNESCO_UIS Database_Sep2007;Percent;27;3
2008;Uruguay;Male;2003;UNESCO_UIS Database_Sep2007;Percent;26;3
2009;Uruguay;Male;2002;UNESCO_UIS Database_Sep2007;Percent;26;3
2010;Uruguay;Male;2001;UNESCO_UIS Database_Sep2007;Percent;26;3
2011;Uruguay;Male;2000;UNESCO_UIS Database_Sep2007;Percent;26;3
2012;Uruguay;Male;1999;UNESCO_UIS Database_Sep2007;Percent;25;3
2013;Uzbekistan;Female;2004;UNESCO_UIS Database_Sep2007;Percent;14;3
2014;Uzbekistan;Female;2003;UNESCO_UIS Database_Sep2007;Percent;14;
2015;Uzbekistan;Female;2002;UNESCO_UIS Database_Sep2007;Percent;13;3
2016;Uzbekistan;Male;2004;UNESCO_UIS Database_Sep2007;Percent;17;3
2017;Uzbekistan;Male;2003;UNESCO_UIS Database_Sep2007;Percent;17;
2018;Uzbekistan;Male;2002;UNESCO_UIS Database_Sep2007;Percent;17;3
2019;Vanuatu;Female;2004;UNESCO_UIS Database_Sep2007;Percent;4;3
2020;Vanuatu;Female;2003;UNESCO_UIS Database_Sep2007;Percent;4;
2021;Vanuatu;Female;2002;UNESCO_UIS Database_Sep2007;Percent;4;3
2022;Vanuatu;Male;2004;UNESCO_UIS Database_Sep2007;Percent;6;3
2023;Vanuatu;Male;2003;UNESCO_UIS Database_Sep2007;Percent;6;
2024;Vanuatu;Male;2002;UNESCO_UIS Database_Sep2007;Percent;6;3
2025;Venezuela;Female;2003;UNESCO_UIS Database_Sep2007;Percent;41;3
2026;Venezuela;Female;2002;UNESCO_UIS Database_Sep2007;Percent;39;3
2027;Venezuela;Female;2000;UNESCO_UIS Database_Sep2007;Percent;34;
2028;Venezuela;Male;2003;UNESCO_UIS Database_Sep2007;Percent;38;3
2029;Venezuela;Male;2002;UNESCO_UIS Database_Sep2007;Percent;36;3
2030;Venezuela;Male;2000;UNESCO_UIS Database_Sep2007;Percent;23;
2031;Vietnam;Female;2005;UNESCO_UIS Database_Sep2007;Percent;13;
2032;Vietnam;Female;2004;UNESCO_UIS Database_Sep2007;Percent;13;3
2033;Vietnam;Female;2003;UNESCO_UIS Database_Sep2007;Percent;9;
2034;Vietnam;Female;2002;UNESCO_UIS Database_Sep2007;Percent;8;
2035;Vietnam;Female;2001;UNESCO_UIS Database_Sep2007;Percent;8;
2036;Vietnam;Female;2000;UNESCO_UIS Database_Sep2007;Percent;8;
2037;Vietnam;Female;1999;UNESCO_UIS Database_Sep2007;Percent;9;
2038;Vietnam;Male;2005;UNESCO_UIS Database_Sep2007;Percent;19;
2039;Vietnam;Male;2004;UNESCO_UIS Database_Sep2007;Percent;19;3
2040;Vietnam;Male;2003;UNESCO_UIS Database_Sep2007;Percent;11;
2041;Vietnam;Male;2002;UNESCO_UIS Database_Sep2007;Percent;11;
2042;Vietnam;Male;2001;UNESCO_UIS Database_Sep2007;Percent;11;
2043;Vietnam;Male;2000;UNESCO_UIS Database_Sep2007;Percent;11;
2044;Vietnam;Male;1999;UNESCO_UIS Database_Sep2007;Percent;12;
2045;Yemen;Female;2005;UNESCO_UIS Database_Sep2007;Percent;5;
2046;Yemen;Female;2004;UNESCO_UIS Database_Sep2007;Percent;5;
2047;Yemen;Female;2000;UNESCO_UIS Database_Sep2007;Percent;4;3
2048;Yemen;Female;1999;UNESCO_UIS Database_Sep2007;Percent;4;
2049;Yemen;Male;2005;UNESCO_UIS Database_Sep2007;Percent;14;
2050;Yemen;Male;2004;UNESCO_UIS Database_Sep2007;Percent;14;
2051;Yemen;Male;2000;UNESCO_UIS Database_Sep2007;Percent;16;3
2052;Yemen;Male;1999;UNESCO_UIS Database_Sep2007;Percent;16;
2053;Zambia;Female;2000;UNESCO_UIS Database_Sep2007;Percent;1;3
2054;Zambia;Female;1999;UNESCO_UIS Database_Sep2007;Percent;1;3
2055;Zambia;Male;2000;UNESCO_UIS Database_Sep2007;Percent;3;3
2056;Zambia;Male;1999;UNESCO_UIS Database_Sep2007;Percent;3;3
2057;Zimbabwe;Female;2003;UNESCO_UIS Database_Sep2007;Percent;3;3
2058;Zimbabwe;Female;2002;UNESCO_UIS Database_Sep2007;Percent;3;3
2059;Zimbabwe;Female;2001;UNESCO_UIS Database_Sep2007;Percent;3;3
2060;Zimbabwe;Female;2000;UNESCO_UIS Database_Sep2007;Percent;3;3
2061;Zimbabwe;Male;2003;UNESCO_UIS Database_Sep2007;Percent;5;3
2062;Zimbabwe;Male;2002;UNESCO_UIS Database_Sep2007;Percent;5;3
2063;Zimbabwe;Male;2001;UNESCO_UIS Database_Sep2007;Percent;5;3
2064;Zimbabwe;Male;2000;UNESCO_UIS Database_Sep2007;Percent;5;3
2065;;;;;;;
2066;fnSeqID;Footnote;;;;;
2067;1;Magnitude nil or negligible.;;;;;
2068;2;UIS estimation. Magnitude nil or negligible.;;;;;
2069;3;UIS estimation.;;;;;
2070;4;National Estimation.;;;;;
2071;5;Category not applicable.;;;;;
