"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Sweden","Male","2000","UNESCO_UIS Database_Sep2007","Percent","55",""
"Sweden","Male","1999","UNESCO_UIS Database_Sep2007","Percent","53",""
"Switzerland","Female","2005","UNESCO_UIS Database_Sep2007","Percent","43",""
"Switzerland","Female","2004","UNESCO_UIS Database_Sep2007","Percent","42",""
"Switzerland","Female","2003","UNESCO_UIS Database_Sep2007","Percent","39",""
"Switzerland","Female","2002","UNESCO_UIS Database_Sep2007","Percent","35",""
"Switzerland","Female","2001","UNESCO_UIS Database_Sep2007","Percent","33",""
"Switzerland","Female","2000","UNESCO_UIS Database_Sep2007","Percent","32",""
"Switzerland","Female","1999","UNESCO_UIS Database_Sep2007","Percent","31",""
"Switzerland","Male","2005","UNESCO_UIS Database_Sep2007","Percent","52",""
"Switzerland","Male","2004","UNESCO_UIS Database_Sep2007","Percent","52",""
"Switzerland","Male","2003","UNESCO_UIS Database_Sep2007","Percent","51",""
"Switzerland","Male","2002","UNESCO_UIS Database_Sep2007","Percent","48",""
"Switzerland","Male","2001","UNESCO_UIS Database_Sep2007","Percent","46",""
"Switzerland","Male","2000","UNESCO_UIS Database_Sep2007","Percent","44",""
"Switzerland","Male","1999","UNESCO_UIS Database_Sep2007","Percent","44",""
"Tajikistan","Female","2005","UNESCO_UIS Database_Sep2007","Percent","9",""
"Tajikistan","Female","2004","UNESCO_UIS Database_Sep2007","Percent","8",""
"Tajikistan","Female","2003","UNESCO_UIS Database_Sep2007","Percent","8",""
"Tajikistan","Female","2002","UNESCO_UIS Database_Sep2007","Percent","7",""
"Tajikistan","Female","2001","UNESCO_UIS Database_Sep2007","Percent","6",""
"Tajikistan","Female","2000","UNESCO_UIS Database_Sep2007","Percent","7",""
"Tajikistan","Female","1999","UNESCO_UIS Database_Sep2007","Percent","7",""
"Tajikistan","Male","2005","UNESCO_UIS Database_Sep2007","Percent","26",""
"Tajikistan","Male","2004","UNESCO_UIS Database_Sep2007","Percent","25",""
"Tajikistan","Male","2003","UNESCO_UIS Database_Sep2007","Percent","23",""
"Tajikistan","Male","2002","UNESCO_UIS Database_Sep2007","Percent","21",""
"Tajikistan","Male","2001","UNESCO_UIS Database_Sep2007","Percent","20",""
"Tajikistan","Male","2000","UNESCO_UIS Database_Sep2007","Percent","21",""
"Tajikistan","Male","1999","UNESCO_UIS Database_Sep2007","Percent","20",""
"Tanzania","Female","2005","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Tanzania","Female","2004","UNESCO_UIS Database_Sep2007","Percent","1",""
"Tanzania","Female","2003","UNESCO_UIS Database_Sep2007","Percent","1",""
"Tanzania","Female","2002","UNESCO_UIS Database_Sep2007","Percent","-","2"
"Tanzania","Female","2001","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Tanzania","Female","1999","UNESCO_UIS Database_Sep2007","Percent","-","1"
"Tanzania","Male","2005","UNESCO_UIS Database_Sep2007","Percent","2","3"
"Tanzania","Male","2004","UNESCO_UIS Database_Sep2007","Percent","2",""
"Tanzania","Male","2003","UNESCO_UIS Database_Sep2007","Percent","1",""
"Tanzania","Male","2002","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Tanzania","Male","2001","UNESCO_UIS Database_Sep2007","Percent","1",""
"Tanzania","Male","1999","UNESCO_UIS Database_Sep2007","Percent","1",""
"Thailand","Female","2005","UNESCO_UIS Database_Sep2007","Percent","45",""
"Thailand","Female","2004","UNESCO_UIS Database_Sep2007","Percent","44",""
"Thailand","Female","2003","UNESCO_UIS Database_Sep2007","Percent","43","3"
"Thailand","Female","2002","UNESCO_UIS Database_Sep2007","Percent","41",""
"Thailand","Female","2001","UNESCO_UIS Database_Sep2007","Percent","40",""
"Thailand","Female","2000","UNESCO_UIS Database_Sep2007","Percent","37",""
"Thailand","Female","1999","UNESCO_UIS Database_Sep2007","Percent","35",""
"Thailand","Male","2005","UNESCO_UIS Database_Sep2007","Percent","41",""
"Thailand","Male","2004","UNESCO_UIS Database_Sep2007","Percent","38",""
"Thailand","Male","2003","UNESCO_UIS Database_Sep2007","Percent","37","3"
"Thailand","Male","2002","UNESCO_UIS Database_Sep2007","Percent","37",""
"Thailand","Male","2001","UNESCO_UIS Database_Sep2007","Percent","36",""
"Thailand","Male","2000","UNESCO_UIS Database_Sep2007","Percent","31",""
"Thailand","Male","1999","UNESCO_UIS Database_Sep2007","Percent","30",""
"Timor Leste","Female","2002","UNESCO_UIS Database_Sep2007","Percent","12","4"
"Timor Leste","Male","2002","UNESCO_UIS Database_Sep2007","Percent","8","4"
"Togo","Female","2001","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Togo","Female","2000","UNESCO_UIS Database_Sep2007","Percent","1",""
"Togo","Female","1999","UNESCO_UIS Database_Sep2007","Percent","1",""
"Togo","Male","2001","UNESCO_UIS Database_Sep2007","Percent","6","3"
"Togo","Male","2000","UNESCO_UIS Database_Sep2007","Percent","5",""
"Togo","Male","1999","UNESCO_UIS Database_Sep2007","Percent","5",""
"Tokelau","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tokelau","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tonga","Female","2004","UNESCO_UIS Database_Sep2007","Percent","8","3"
"Tonga","Female","2003","UNESCO_UIS Database_Sep2007","Percent","8",""
"Tonga","Female","2002","UNESCO_UIS Database_Sep2007","Percent","7","3"
"Tonga","Female","2001","UNESCO_UIS Database_Sep2007","Percent","5","3"
"Tonga","Female","2000","UNESCO_UIS Database_Sep2007","Percent","6","3"
"Tonga","Female","1999","UNESCO_UIS Database_Sep2007","Percent","4",""
"Tonga","Male","2004","UNESCO_UIS Database_Sep2007","Percent","5","3"
"Tonga","Male","2003","UNESCO_UIS Database_Sep2007","Percent","5",""
"Tonga","Male","2002","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Tonga","Male","2001","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Tonga","Male","2000","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Tonga","Male","1999","UNESCO_UIS Database_Sep2007","Percent","3",""
"Trinidad and Tobago","Female","2005","UNESCO_UIS Database_Sep2007","Percent","14","3"
"Trinidad and Tobago","Female","2004","UNESCO_UIS Database_Sep2007","Percent","13",""
"Trinidad and Tobago","Female","2003","UNESCO_UIS Database_Sep2007","Percent","11",""
"Trinidad and Tobago","Female","2002","UNESCO_UIS Database_Sep2007","Percent","8",""
"Trinidad and Tobago","Female","2001","UNESCO_UIS Database_Sep2007","Percent","8",""
"Trinidad and Tobago","Female","2000","UNESCO_UIS Database_Sep2007","Percent","7",""
"Trinidad and Tobago","Female","1999","UNESCO_UIS Database_Sep2007","Percent","7",""
"Trinidad and Tobago","Male","2005","UNESCO_UIS Database_Sep2007","Percent","11","3"
"Trinidad and Tobago","Male","2004","UNESCO_UIS Database_Sep2007","Percent","11",""
"Trinidad and Tobago","Male","2003","UNESCO_UIS Database_Sep2007","Percent","7",""
"Trinidad and Tobago","Male","2002","UNESCO_UIS Database_Sep2007","Percent","6",""
"Trinidad and Tobago","Male","2001","UNESCO_UIS Database_Sep2007","Percent","5",""
"Trinidad and Tobago","Male","2000","UNESCO_UIS Database_Sep2007","Percent","5",""
"Trinidad and Tobago","Male","1999","UNESCO_UIS Database_Sep2007","Percent","5",""
"Tunisia","Female","2005","UNESCO_UIS Database_Sep2007","Percent","35",""
"Tunisia","Female","2004","UNESCO_UIS Database_Sep2007","Percent","33",""
"Tunisia","Female","2003","UNESCO_UIS Database_Sep2007","Percent","29",""
"Tunisia","Female","2002","UNESCO_UIS Database_Sep2007","Percent","25",""
"Tunisia","Female","2001","UNESCO_UIS Database_Sep2007","Percent","21","3"
"Tunisia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","17","3"
"Tunisia","Male","2005","UNESCO_UIS Database_Sep2007","Percent","25",""
"Tunisia","Male","2004","UNESCO_UIS Database_Sep2007","Percent","24",""
"Tunisia","Male","2003","UNESCO_UIS Database_Sep2007","Percent","23",""
"Tunisia","Male","2002","UNESCO_UIS Database_Sep2007","Percent","21",""
"Tunisia","Male","2001","UNESCO_UIS Database_Sep2007","Percent","22","3"
"Tunisia","Male","1999","UNESCO_UIS Database_Sep2007","Percent","17","3"
"Turkey","Female","2005","UNESCO_UIS Database_Sep2007","Percent","26",""
"Turkey","Female","2004","UNESCO_UIS Database_Sep2007","Percent","24",""
"Turkey","Female","2003","UNESCO_UIS Database_Sep2007","Percent","24",""
"Turkey","Female","2002","UNESCO_UIS Database_Sep2007","Percent","21",""
"Turkey","Female","2001","UNESCO_UIS Database_Sep2007","Percent","19",""
"Turkey","Female","2000","UNESCO_UIS Database_Sep2007","Percent","19","3"
"Turkey","Female","1999","UNESCO_UIS Database_Sep2007","Percent","17",""
"Turkey","Male","2005","UNESCO_UIS Database_Sep2007","Percent","36",""
"Turkey","Male","2004","UNESCO_UIS Database_Sep2007","Percent","34",""
"Turkey","Male","2003","UNESCO_UIS Database_Sep2007","Percent","32",""
"Turkey","Male","2002","UNESCO_UIS Database_Sep2007","Percent","28",""
"Turkey","Male","2001","UNESCO_UIS Database_Sep2007","Percent","27",""
"Turkey","Male","2000","UNESCO_UIS Database_Sep2007","Percent","27","3"
"Turkey","Male","1999","UNESCO_UIS Database_Sep2007","Percent","25",""
"Turks and Caicos Islands","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Turks and Caicos Islands","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Female","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Female","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Female","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Female","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Female","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Female","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Female","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Male","2005","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Male","2004","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Male","2003","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Male","2002","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Male","2001","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Male","2000","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Tuvalu","Male","1999","UNESCO_UIS Database_Sep2007","Percent","…","5"
"Uganda","Female","2004","UNESCO_UIS Database_Sep2007","Percent","3",""
"Uganda","Female","2003","UNESCO_UIS Database_Sep2007","Percent","2","3"
"Uganda","Female","2002","UNESCO_UIS Database_Sep2007","Percent","2","3"
"Uganda","Female","2001","UNESCO_UIS Database_Sep2007","Percent","2",""
"Uganda","Female","2000","UNESCO_UIS Database_Sep2007","Percent","2",""
"Uganda","Female","1999","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Uganda","Male","2004","UNESCO_UIS Database_Sep2007","Percent","4",""
"Uganda","Male","2003","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Uganda","Male","2002","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Uganda","Male","2001","UNESCO_UIS Database_Sep2007","Percent","4",""
"Uganda","Male","2000","UNESCO_UIS Database_Sep2007","Percent","3",""
"Uganda","Male","1999","UNESCO_UIS Database_Sep2007","Percent","2","3"
"Ukraine","Female","2005","UNESCO_UIS Database_Sep2007","Percent","75",""
"Ukraine","Female","2004","UNESCO_UIS Database_Sep2007","Percent","71","4"
"Ukraine","Female","2003","UNESCO_UIS Database_Sep2007","Percent","67","4"
"Ukraine","Female","2002","UNESCO_UIS Database_Sep2007","Percent","62","4"
"Ukraine","Female","2001","UNESCO_UIS Database_Sep2007","Percent","57",""
"Ukraine","Female","2000","UNESCO_UIS Database_Sep2007","Percent","53",""
"Ukraine","Female","1999","UNESCO_UIS Database_Sep2007","Percent","51",""
"Ukraine","Male","2005","UNESCO_UIS Database_Sep2007","Percent","63",""
"Ukraine","Male","2004","UNESCO_UIS Database_Sep2007","Percent","60","4"
"Ukraine","Male","2003","UNESCO_UIS Database_Sep2007","Percent","56","4"
"Ukraine","Male","2002","UNESCO_UIS Database_Sep2007","Percent","53","4"
"Ukraine","Male","2001","UNESCO_UIS Database_Sep2007","Percent","50",""
"Ukraine","Male","2000","UNESCO_UIS Database_Sep2007","Percent","47",""
"Ukraine","Male","1999","UNESCO_UIS Database_Sep2007","Percent","44",""
"United Arab Emirates","Female","2003","UNESCO_UIS Database_Sep2007","Percent","39","3"
"United Arab Emirates","Female","2002","UNESCO_UIS Database_Sep2007","Percent","40","3"
"United Arab Emirates","Female","2001","UNESCO_UIS Database_Sep2007","Percent","40","3"
"United Arab Emirates","Female","2000","UNESCO_UIS Database_Sep2007","Percent","33","3"
"United Arab Emirates","Female","1999","UNESCO_UIS Database_Sep2007","Percent","31","3"
"United Arab Emirates","Male","2003","UNESCO_UIS Database_Sep2007","Percent","12","3"
"United Arab Emirates","Male","2002","UNESCO_UIS Database_Sep2007","Percent","13","3"
"United Arab Emirates","Male","2001","UNESCO_UIS Database_Sep2007","Percent","13","3"
"United Arab Emirates","Male","2000","UNESCO_UIS Database_Sep2007","Percent","10","3"
"United Arab Emirates","Male","1999","UNESCO_UIS Database_Sep2007","Percent","10","3"
"United Kingdom","Female","2005","UNESCO_UIS Database_Sep2007","Percent","70",""
"United Kingdom","Female","2004","UNESCO_UIS Database_Sep2007","Percent","70",""
"United Kingdom","Female","2003","UNESCO_UIS Database_Sep2007","Percent","71",""
"United Kingdom","Female","2002","UNESCO_UIS Database_Sep2007","Percent","70",""
"United Kingdom","Female","2001","UNESCO_UIS Database_Sep2007","Percent","65",""
"United Kingdom","Female","2000","UNESCO_UIS Database_Sep2007","Percent","63",""
"United Kingdom","Female","1999","UNESCO_UIS Database_Sep2007","Percent","64",""
"United Kingdom","Male","2005","UNESCO_UIS Database_Sep2007","Percent","50",""
"United Kingdom","Male","2004","UNESCO_UIS Database_Sep2007","Percent","51",""
"United Kingdom","Male","2003","UNESCO_UIS Database_Sep2007","Percent","55",""
"United Kingdom","Male","2002","UNESCO_UIS Database_Sep2007","Percent","56",""
"United Kingdom","Male","2001","UNESCO_UIS Database_Sep2007","Percent","53",""
"United Kingdom","Male","2000","UNESCO_UIS Database_Sep2007","Percent","53",""
"United Kingdom","Male","1999","UNESCO_UIS Database_Sep2007","Percent","56",""
"United States of America","Female","2005","UNESCO_UIS Database_Sep2007","Percent","97",""
"United States of America","Female","2004","UNESCO_UIS Database_Sep2007","Percent","96",""
"United States of America","Female","2003","UNESCO_UIS Database_Sep2007","Percent","96",""
"United States of America","Female","2002","UNESCO_UIS Database_Sep2007","Percent","93",""
"United States of America","Female","2001","UNESCO_UIS Database_Sep2007","Percent","80",""
"United States of America","Female","2000","UNESCO_UIS Database_Sep2007","Percent","79",""
"United States of America","Female","1999","UNESCO_UIS Database_Sep2007","Percent","83","3"
"United States of America","Male","2005","UNESCO_UIS Database_Sep2007","Percent","69",""
"United States of America","Male","2004","UNESCO_UIS Database_Sep2007","Percent","69",""
"United States of America","Male","2003","UNESCO_UIS Database_Sep2007","Percent","70",""
"United States of America","Male","2002","UNESCO_UIS Database_Sep2007","Percent","69",""
"United States of America","Male","2001","UNESCO_UIS Database_Sep2007","Percent","60",""
"United States of America","Male","2000","UNESCO_UIS Database_Sep2007","Percent","60",""
"United States of America","Male","1999","UNESCO_UIS Database_Sep2007","Percent","63","3"
"Uruguay","Female","2004","UNESCO_UIS Database_Sep2007","Percent","55","3"
"Uruguay","Female","2003","UNESCO_UIS Database_Sep2007","Percent","53","3"
"Uruguay","Female","2002","UNESCO_UIS Database_Sep2007","Percent","50","3"
"Uruguay","Female","2001","UNESCO_UIS Database_Sep2007","Percent","48","3"
"Uruguay","Female","2000","UNESCO_UIS Database_Sep2007","Percent","48","3"
"Uruguay","Female","1999","UNESCO_UIS Database_Sep2007","Percent","44","3"
"Uruguay","Male","2004","UNESCO_UIS Database_Sep2007","Percent","27","3"
"Uruguay","Male","2003","UNESCO_UIS Database_Sep2007","Percent","26","3"
"Uruguay","Male","2002","UNESCO_UIS Database_Sep2007","Percent","26","3"
"Uruguay","Male","2001","UNESCO_UIS Database_Sep2007","Percent","26","3"
"Uruguay","Male","2000","UNESCO_UIS Database_Sep2007","Percent","26","3"
"Uruguay","Male","1999","UNESCO_UIS Database_Sep2007","Percent","25","3"
"Uzbekistan","Female","2004","UNESCO_UIS Database_Sep2007","Percent","14","3"
"Uzbekistan","Female","2003","UNESCO_UIS Database_Sep2007","Percent","14",""
"Uzbekistan","Female","2002","UNESCO_UIS Database_Sep2007","Percent","13","3"
"Uzbekistan","Male","2004","UNESCO_UIS Database_Sep2007","Percent","17","3"
"Uzbekistan","Male","2003","UNESCO_UIS Database_Sep2007","Percent","17",""
"Uzbekistan","Male","2002","UNESCO_UIS Database_Sep2007","Percent","17","3"
"Vanuatu","Female","2004","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Vanuatu","Female","2003","UNESCO_UIS Database_Sep2007","Percent","4",""
"Vanuatu","Female","2002","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Vanuatu","Male","2004","UNESCO_UIS Database_Sep2007","Percent","6","3"
"Vanuatu","Male","2003","UNESCO_UIS Database_Sep2007","Percent","6",""
"Vanuatu","Male","2002","UNESCO_UIS Database_Sep2007","Percent","6","3"
"Venezuela","Female","2003","UNESCO_UIS Database_Sep2007","Percent","41","3"
"Venezuela","Female","2002","UNESCO_UIS Database_Sep2007","Percent","39","3"
"Venezuela","Female","2000","UNESCO_UIS Database_Sep2007","Percent","34",""
"Venezuela","Male","2003","UNESCO_UIS Database_Sep2007","Percent","38","3"
"Venezuela","Male","2002","UNESCO_UIS Database_Sep2007","Percent","36","3"
"Venezuela","Male","2000","UNESCO_UIS Database_Sep2007","Percent","23",""
"Vietnam","Female","2005","UNESCO_UIS Database_Sep2007","Percent","13",""
"Vietnam","Female","2004","UNESCO_UIS Database_Sep2007","Percent","13","3"
"Vietnam","Female","2003","UNESCO_UIS Database_Sep2007","Percent","9",""
"Vietnam","Female","2002","UNESCO_UIS Database_Sep2007","Percent","8",""
"Vietnam","Female","2001","UNESCO_UIS Database_Sep2007","Percent","8",""
"Vietnam","Female","2000","UNESCO_UIS Database_Sep2007","Percent","8",""
"Vietnam","Female","1999","UNESCO_UIS Database_Sep2007","Percent","9",""
"Vietnam","Male","2005","UNESCO_UIS Database_Sep2007","Percent","19",""
"Vietnam","Male","2004","UNESCO_UIS Database_Sep2007","Percent","19","3"
"Vietnam","Male","2003","UNESCO_UIS Database_Sep2007","Percent","11",""
"Vietnam","Male","2002","UNESCO_UIS Database_Sep2007","Percent","11",""
"Vietnam","Male","2001","UNESCO_UIS Database_Sep2007","Percent","11",""
"Vietnam","Male","2000","UNESCO_UIS Database_Sep2007","Percent","11",""
"Vietnam","Male","1999","UNESCO_UIS Database_Sep2007","Percent","12",""
"Yemen","Female","2005","UNESCO_UIS Database_Sep2007","Percent","5",""
"Yemen","Female","2004","UNESCO_UIS Database_Sep2007","Percent","5",""
"Yemen","Female","2000","UNESCO_UIS Database_Sep2007","Percent","4","3"
"Yemen","Female","1999","UNESCO_UIS Database_Sep2007","Percent","4",""
"Yemen","Male","2005","UNESCO_UIS Database_Sep2007","Percent","14",""
"Yemen","Male","2004","UNESCO_UIS Database_Sep2007","Percent","14",""
"Yemen","Male","2000","UNESCO_UIS Database_Sep2007","Percent","16","3"
"Yemen","Male","1999","UNESCO_UIS Database_Sep2007","Percent","16",""
"Zambia","Female","2000","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Zambia","Female","1999","UNESCO_UIS Database_Sep2007","Percent","1","3"
"Zambia","Male","2000","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Zambia","Male","1999","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Zimbabwe","Female","2003","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Zimbabwe","Female","2002","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Zimbabwe","Female","2001","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Zimbabwe","Female","2000","UNESCO_UIS Database_Sep2007","Percent","3","3"
"Zimbabwe","Male","2003","UNESCO_UIS Database_Sep2007","Percent","5","3"
"Zimbabwe","Male","2002","UNESCO_UIS Database_Sep2007","Percent","5","3"
"Zimbabwe","Male","2001","UNESCO_UIS Database_Sep2007","Percent","5","3"
"Zimbabwe","Male","2000","UNESCO_UIS Database_Sep2007","Percent","5","3"

"fnSeqID","Footnote"
"1","Magnitude nil or negligible."
"2","UIS estimation. Magnitude nil or negligible."
"3","UIS estimation."
"4","National Estimation."
"5","Category not applicable."
